content_id,title,category,subcategory,tags,format,mood,depth_level,duration_minutes,cost_band,time_of_day_fit,location_scope,is_local_content,freshness_band,publish_date,popularity_score,recency_score,content_quality_score,text_features
C0090,Cheap Meals You Can Make in Under 20 Minutes for Rainy Evenings,Food,Takeaway Picks,meal prep|student food|budget meals|quick meals,Guide,Curious,Moderate,22,Free,Weekend,Online,0,Evergreen,2026-01-08,92,70,87,Cheap Meals You Can Make in Under 20 Minutes for Rainy Evenings Food Takeaway Picks meal prep student food budget meals quick meals Guide Curious Moderate
C0091,Budgeting on a Student Schedule This Semester,Finance,Student Discounts,finance|discounts|student money|deals,Article,Focused,Light,7,High,Afternoon,Online,0,New,2025-10-30,58,35,74,Budgeting on a Student Schedule This Semester Finance Student Discounts finance discounts student money deals Article Focused Light
C0092,Five Focus Rituals for Low-Energy Days for Students,Productivity,Planning,time blocking|habits|discipline|planning,Article,Calm,Light,4,Medium,Afternoon,Remote,0,Evergreen,2025-09-08,59,9,98,Five Focus Rituals for Low-Energy Days for Students Productivity Planning time blocking habits discipline planning Article Calm Light
C0093,Student Snacks That Feel Better Than Instant Noodles for Rainy Evenings,Food,Quick Recipes,student food|budget meals|cafes|cheap eats,Article,Curious,Moderate,8,Low,Morning,Watford,1,New,2025-10-20,71,30,82,Student Snacks That Feel Better Than Instant Noodles for Rainy Evenings Food Quick Recipes student food budget meals cafes cheap eats Article Curious Moderate
C0094,Calm Systems for Managing Academic Pressure for Students,Wellness,Mental Health,mindfulness|wellness|routine|balance,Guide,Relaxed,Moderate,12,High,Late Night,Remote,0,Recent,2026-01-14,83,73,80,Calm Systems for Managing Academic Pressure for Students Wellness Mental Health mindfulness wellness routine balance Guide Relaxed Moderate
C0095,Questions to Ask at Networking Events That Lead Somewhere for Graduate Roles,Career,CVs,internships|linkedin|jobs|interview,Podcast,Focused,Moderate,35,Low,Afternoon,Online,0,New,2025-09-21,60,15,75,Questions to Ask at Networking Events That Lead Somewhere for Graduate Roles Career CVs internships linkedin jobs interview Podcast Focused Moderate
C0096,Energetic Tracks for a Better Start to the Day for Better Evenings,Music,Lo-fi,music|mood|focus music|playlist,Playlist,Energetic,Deep,10,High,Evening,Online,0,New,2026-02-28,63,95,77,Energetic Tracks for a Better Start to the Day for Better Evenings Music Lo-fi music mood focus music playlist Playlist Energetic Deep
C0097,Flashcard Systems Students Actually Keep Using on a Tight Timetable,Study,Exam Prep,notes|revision|focus|deep work,Short Video,Motivated,Moderate,7,High,Morning,Remote,0,Evergreen,2025-11-07,78,39,78,Flashcard Systems Students Actually Keep Using on a Tight Timetable Study Exam Prep notes revision focus deep work Short Video Motivated Moderate
C0098,Flashcard Systems Students Actually Keep Using on a Tight Timetable,Study,Time Management,notes|deep work|students|revision,Guide,Focused,Deep,34,Free,Weekend,Online,0,Evergreen,2026-01-23,78,77,77,Flashcard Systems Students Actually Keep Using on a Tight Timetable Study Time Management notes deep work students revision Guide Focused Deep
C0099,Comfort Films for a Slow Evening This Weekend,Entertainment,Movies,gaming|movies|anime|fun,Article,Relaxed,Moderate,5,Medium,Afternoon,Online,0,New,2025-11-17,66,44,56,Comfort Films for a Slow Evening This Weekend Entertainment Movies gaming movies anime fun Article Relaxed Moderate
C0100,How to Build Better Lecture Notes Without Overwriting Everything for Mid-Semester Pressure,Study,Revision,revision|deep work|focus|exam prep,Article,Motivated,Moderate,10,Low,Morning,Online,0,Evergreen,2025-10-06,81,23,81,How to Build Better Lecture Notes Without Overwriting Everything for Mid-Semester Pressure Study Revision revision deep work focus exam prep Article Motivated Moderate
C0101,Hidden Day Trips Near Campus Worth the Train Fare for Weekend Plans,Travel,City Guides,cheap trips|explore|weekend|student travel,Carousel,Curious,Light,2,Medium,Weekend,Remote,0,Evergreen,2026-01-16,82,74,46,Hidden Day Trips Near Campus Worth the Train Fare for Weekend Plans Travel City Guides cheap trips explore weekend student travel Carousel Curious Light
C0102,The Best Group Study Strategies for Busy Weeks for Busy Weeks,Study,Revision,students|flashcards|deep work|revision,Article,Focused,Light,6,Low,Afternoon,Hatfield,1,Recent,2025-11-14,99,42,76,The Best Group Study Strategies for Busy Weeks for Busy Weeks Study Revision students flashcards deep work revision Article Focused Light
C0103,Sleep Routines That Feel Realistic for Students Without a Huge Routine,Wellness,Stress Relief,balance|wellness|routine|mental health,Guide,Motivated,Light,32,High,Evening,Online,0,Evergreen,2026-03-02,84,96,66,Sleep Routines That Feel Realistic for Students Without a Huge Routine Wellness Stress Relief balance wellness routine mental health Guide Motivated Light
C0104,Apps That Make Student Life Less Chaotic That Students Keep Reusing,Tech,Digital Skills,tech|gadgets|tools|digital,Video,Motivated,Deep,18,Medium,Morning,Remote,0,New,2025-11-11,76,41,66,Apps That Make Student Life Less Chaotic That Students Keep Reusing Tech Digital Skills tech gadgets tools digital Video Motivated Deep
C0105,CV Tweaks That Make Student Applications Stronger Without Sounding Robotic,Career,CVs,jobs|internships|cv|interview,Checklist,Motivated,Light,6,Low,Morning,Hatfield,1,New,2025-09-30,53,20,98,CV Tweaks That Make Student Applications Stronger Without Sounding Robotic Career CVs jobs internships cv interview Checklist Motivated Light
C0106,Campus Events Worth Leaving Your Room For for Social Weekends,Events,Campus Events,local|things to do|weekend|social,Short Video,Curious,Deep,7,Low,Late Night,Hatfield,1,Recent,2025-10-23,61,31,80,Campus Events Worth Leaving Your Room For for Social Weekends Events Campus Events local things to do weekend social Short Video Curious Deep
C0107,CV Tweaks That Make Student Applications Stronger for Student Professionals,Career,Networking,internships|career|interview|networking,Checklist,Curious,Deep,9,Medium,Evening,Remote,0,Evergreen,2025-09-08,80,9,83,CV Tweaks That Make Student Applications Stronger for Student Professionals Career Networking internships career interview networking Checklist Curious Deep
C0108,Comfort Films for a Slow Evening That Are Easy to Get Into,Entertainment,Weekend Picks,anime|entertainment|movies|weekend watch,Article,Curious,Moderate,11,Medium,Late Night,Online,0,Recent,2025-12-07,67,54,82,Comfort Films for a Slow Evening That Are Easy to Get Into Entertainment Weekend Picks anime entertainment movies weekend watch Article Curious Moderate
C0109,Fun Recommendations for a No-Pressure Weekend When You Need a Reset,Entertainment,Series,shows|movies|gaming|weekend watch,Video,Relaxed,Light,33,Free,Weekend,Online,0,Recent,2025-11-04,99,37,77,Fun Recommendations for a No-Pressure Weekend When You Need a Reset Entertainment Series shows movies gaming weekend watch Video Relaxed Light
C0110,How to Build Better Lecture Notes Without Overwriting Everything for Mid-Semester Pressure,Study,Note Taking,focus|flashcards|notes|students,Guide,Calm,Light,24,Low,Afternoon,Remote,0,New,2026-01-21,68,76,89,How to Build Better Lecture Notes Without Overwriting Everything for Mid-Semester Pressure Study Note Taking focus flashcards notes students Guide Calm Light
C0111,Hidden Day Trips Near Campus Worth the Train Fare Without Overspending,Travel,City Guides,travel|cheap trips|city guide|student travel,Guide,Excited,Light,34,Low,Afternoon,London,1,Evergreen,2025-10-15,84,27,91,Hidden Day Trips Near Campus Worth the Train Fare Without Overspending Travel City Guides travel cheap trips city guide student travel Guide Excited Light
C0112,Self-Improvement Habits That Don’t Take Over Your Day Without Overdoing It,Lifestyle,Room Setup,student life|lifestyle|habits|daily life,Podcast,Relaxed,Light,11,High,Morning,London,1,Recent,2025-11-05,76,38,65,Self-Improvement Habits That Don’t Take Over Your Day Without Overdoing It Lifestyle Room Setup student life lifestyle habits daily life Podcast Relaxed Light
C0113,Beginner Workouts for Tight Student Schedules for Better Energy,Fitness,Stretching,stretching|student fitness|fitness|workout,Video,Energetic,Light,40,Free,Late Night,Remote,0,New,2026-02-22,94,92,65,Beginner Workouts for Tight Student Schedules for Better Energy Fitness Stretching stretching student fitness fitness workout Video Energetic Light
C0114,A Practical Guide to Last-Minute Exam Preparation for Busy Weeks,Study,Time Management,notes|deep work|revision|students,Short Video,Calm,Deep,6,Medium,Evening,Online,0,Recent,2025-09-12,70,11,69,A Practical Guide to Last-Minute Exam Preparation for Busy Weeks Study Time Management notes deep work revision students Short Video Calm Deep
C0115,Apps That Make Student Life Less Chaotic That Students Keep Reusing,Tech,Digital Skills,apps|digital|student tools|tools,Video,Motivated,Light,34,Low,Late Night,Remote,0,Evergreen,2025-10-09,63,24,81,Apps That Make Student Life Less Chaotic That Students Keep Reusing Tech Digital Skills apps digital student tools tools Video Motivated Light
C0116,Weekend Watch Picks That Actually Match the Mood That Are Easy to Get Into,Entertainment,Movies,movies|shows|weekend watch|anime,Video,Curious,Moderate,42,Low,Evening,Online,0,Evergreen,2026-01-26,70,79,82,Weekend Watch Picks That Actually Match the Mood That Are Easy to Get Into Entertainment Movies movies shows weekend watch anime Video Curious Moderate
C0117,Useful Apps That Actually Save Students Time for Better Focus,Tech,AI Tools,tools|tech|digital|ai tools,Video,Motivated,Deep,40,Low,Morning,Online,0,Evergreen,2026-01-08,94,70,82,Useful Apps That Actually Save Students Time for Better Focus Tech AI Tools tools tech digital ai tools Video Motivated Deep
C0118,AI Tools Worth Testing for Everyday Student Life That Students Keep Reusing,Tech,Gadgets,student tools|tools|ai tools|digital,Guide,Motivated,Light,17,Low,Evening,Online,0,Evergreen,2025-11-06,60,38,88,AI Tools Worth Testing for Everyday Student Life That Students Keep Reusing Tech Gadgets student tools tools ai tools digital Guide Motivated Light
C0119,Budget-Friendly Food Spots Worth Trying This Week for Shared Kitchens,Food,Budget Meals,food|student food|cheap eats|budget meals,Carousel,Energetic,Light,8,Free,Morning,Watford,1,New,2025-12-30,86,65,64,Budget-Friendly Food Spots Worth Trying This Week for Shared Kitchens Food Budget Meals food student food cheap eats budget meals Carousel Energetic Light
C0120,How to Organize a Semester Without Overcomplicating It for Better Consistency,Productivity,Habits,discipline|habits|planning|focus,Article,Focused,Light,10,Low,Evening,Online,0,Evergreen,2026-03-02,75,96,85,How to Organize a Semester Without Overcomplicating It for Better Consistency Productivity Habits discipline habits planning focus Article Focused Light
C0121,Five Focus Rituals for Low-Energy Days Without Overplanning,Productivity,Apps,workflow|discipline|time blocking|planning,Article,Focused,Moderate,10,Low,Afternoon,Remote,0,Evergreen,2026-02-27,59,95,93,Five Focus Rituals for Low-Energy Days Without Overplanning Productivity Apps workflow discipline time blocking planning Article Focused Moderate
C0122,Fun Recommendations for a No-Pressure Weekend When You Need a Reset,Entertainment,Weekend Picks,entertainment|weekend watch|movies|shows,Video,Curious,Moderate,41,Low,Afternoon,Remote,0,Recent,2025-09-25,62,17,79,Fun Recommendations for a No-Pressure Weekend When You Need a Reset Entertainment Weekend Picks entertainment weekend watch movies shows Video Curious Moderate
C0123,How to Build a Small Emergency Buffer While Studying for Tight Budgets,Finance,Student Discounts,budget|finance|cheap|deals,Carousel,Curious,Light,3,High,Afternoon,Hatfield,1,Evergreen,2026-03-07,61,99,78,How to Build a Small Emergency Buffer While Studying for Tight Budgets Finance Student Discounts budget finance cheap deals Carousel Curious Light
C0124,Hidden Day Trips Near Campus Worth the Train Fare from Hatfield,Travel,Cheap Travel,city guide|explore|cheap trips|travel,Video,Excited,Moderate,30,High,Weekend,London,1,Recent,2025-11-06,45,38,62,Hidden Day Trips Near Campus Worth the Train Fare from Hatfield Travel Cheap Travel city guide explore cheap trips travel Video Excited Moderate
C0125,Fun Recommendations for a No-Pressure Weekend After Long Study Days,Entertainment,Series,fun|gaming|shows|movies,Short Video,Curious,Light,1,High,Morning,Online,0,Evergreen,2025-10-20,93,30,68,Fun Recommendations for a No-Pressure Weekend After Long Study Days Entertainment Series fun gaming shows movies Short Video Curious Light
C0126,Low-Cost Weekend Plans for Students Without Big Spending,Events,Campus Events,local|campus|things to do|social,Guide,Social,Moderate,19,High,Late Night,Hatfield,1,Evergreen,2025-12-20,47,60,54,Low-Cost Weekend Plans for Students Without Big Spending Events Campus Events local campus things to do social Guide Social Moderate
C0127,Ways to Cut Everyday Costs Without Feeling Restricted Without Feeling Miserable,Finance,Savings,student money|cheap|budget|discounts,Article,Calm,Light,9,Low,Morning,Remote,0,New,2026-02-20,53,91,63,Ways to Cut Everyday Costs Without Feeling Restricted Without Feeling Miserable Finance Savings student money cheap budget discounts Article Calm Light
C0128,Weekend Watch Picks That Actually Match the Mood This Weekend,Entertainment,Anime,movies|anime|entertainment|gaming,Short Video,Curious,Light,4,High,Late Night,Remote,0,New,2025-11-07,94,39,89,Weekend Watch Picks That Actually Match the Mood This Weekend Entertainment Anime movies anime entertainment gaming Short Video Curious Light
C0129,A Simple Weekly Reset Routine for Students for Better Consistency,Productivity,Planning,time blocking|habits|productivity|focus,Guide,Calm,Light,33,Free,Afternoon,Online,0,Evergreen,2025-10-24,52,32,98,A Simple Weekly Reset Routine for Students for Better Consistency Productivity Planning time blocking habits productivity focus Guide Calm Light
C0130,Flashcard Systems Students Actually Keep Using for Group Sessions,Study,Note Taking,focus|exam prep|students|deep work,Checklist,Calm,Deep,8,Medium,Late Night,Online,0,Evergreen,2026-02-09,82,86,74,Flashcard Systems Students Actually Keep Using for Group Sessions Study Note Taking focus exam prep students deep work Checklist Calm Deep
