interaction_id,user_id,content_id,viewed,liked,saved,shared,completed,dwell_time_percent,rating,engaged_minutes,interaction_timestamp,engagement_score,interaction_day_type,recommendation_surface,rating_filled,engagement_bucket
I000216,U0278,C0808,1,0,0,0,0,26,,1.0,2025-11-11 11:41:00,1.52,Weekday,For You,0.0,Low
I000217,U0282,C0679,1,0,0,0,0,51,4.0,2.5,2025-10-21 20:35:00,5.22,Weekday,Because You Liked,4.0,Medium
I000218,U0118,C0781,1,0,1,0,0,18,,1.0,2025-12-10 20:33:00,4.36,Weekday,Trending,0.0,Medium
I000219,U0079,C0821,1,0,1,0,0,52,3.0,22.9,2026-02-14 11:49:00,7.44,Weekend,Category Page,3.0,High
I000220,U0288,C0405,1,0,0,0,0,30,,1.0,2025-09-09 07:01:00,1.6,Weekday,Because You Liked,0.0,Low
I000221,U0405,C0631,0,0,0,0,0,31,,3.4,2025-09-09 22:11:00,0.62,Weekday,For You,0.0,Low
I000222,U0206,C0787,1,0,1,0,0,50,,1.0,2026-01-24 22:44:00,5.0,Weekend,For You,0.0,Medium
I000223,U0117,C0502,0,0,0,0,0,78,,7.8,2026-01-30 14:17:00,1.56,Weekday,For You,0.0,Low
I000224,U0177,C0250,1,1,0,0,0,58,3.0,4.6,2025-09-10 19:44:00,7.06,Weekday,Because You Liked,3.0,High
I000225,U0003,C0037,1,0,1,1,1,89,3.0,27.6,2025-12-28 10:49:00,13.68,Weekend,Because You Liked,3.0,Very High
I000226,U0345,C0825,1,0,0,0,0,57,,12.5,2025-09-29 19:15:00,2.14,Weekday,Because You Liked,0.0,Low
I000227,U0295,C0633,1,0,0,1,1,75,,3.8,2025-10-17 20:07:00,8.0,Weekday,Because You Liked,0.0,High
I000228,U0269,C0826,1,0,1,0,0,60,5.0,4.8,2025-12-20 12:51:00,9.2,Weekend,For You,5.0,Very High
I000229,U0321,C0290,1,1,0,0,0,25,3.0,1.2,2026-02-23 13:44:00,6.4,Weekday,For You,3.0,High
I000230,U0017,C0525,1,1,0,0,1,64,,2.6,2025-12-08 22:53:00,8.28,Weekday,Home Feed,0.0,High
I000231,U0045,C0448,0,0,0,0,0,59,,4.7,2026-03-04 23:48:00,1.18,Weekday,For You,0.0,Low
I000232,U0052,C0044,1,1,1,0,1,62,2.0,16.1,2026-01-29 08:27:00,12.84,Weekday,For You,2.0,Very High
I000233,U0043,C0242,1,0,0,0,0,48,,3.4,2026-01-05 22:19:00,1.96,Weekday,Trending,0.0,Low
I000234,U0365,C0272,0,0,0,0,0,66,,4.6,2026-02-28 17:26:00,1.32,Weekend,For You,0.0,Low
I000235,U0347,C0197,0,0,0,0,0,82,,1.6,2025-10-26 10:50:00,1.64,Weekend,Home Feed,0.0,Low
I000236,U0398,C0587,0,0,0,0,0,35,,3.1,2025-11-18 16:22:00,0.7,Weekday,Category Page,0.0,Low
I000237,U0047,C0068,1,1,1,0,1,68,,4.8,2026-01-20 06:50:00,11.36,Weekday,Because You Liked,0.0,Very High
I000238,U0055,C0783,1,1,1,1,0,72,3.0,3.6,2025-11-24 00:37:00,12.34,Weekday,Home Feed,3.0,Very High
I000239,U0147,C0097,1,0,0,0,0,46,,3.2,2025-09-22 08:43:00,1.92,Weekday,Because You Liked,0.0,Low
I000240,U0081,C0430,1,0,0,0,0,41,4.0,9.4,2026-02-20 15:38:00,5.02,Weekday,Home Feed,4.0,Medium
I000241,U0401,C0513,0,0,0,0,0,39,,3.1,2025-10-25 13:32:00,0.78,Weekend,Home Feed,0.0,Low
I000242,U0219,C0090,1,1,0,1,1,79,,17.4,2025-12-11 22:50:00,10.58,Weekday,Trending,0.0,Very High
I000243,U0112,C0525,1,1,1,0,1,37,4.0,1.5,2026-02-12 07:22:00,13.94,Weekday,Category Page,4.0,Very High
I000244,U0380,C0322,1,1,0,1,0,48,3.0,15.8,2025-10-04 01:47:00,8.86,Weekend,Category Page,3.0,High
I000245,U0125,C0147,1,1,0,1,0,41,,11.9,2025-12-25 21:03:00,6.32,Weekday,Home Feed,0.0,High
I000246,U0399,C0833,1,0,1,0,0,56,3.0,3.9,2026-02-08 22:34:00,7.52,Weekend,Because You Liked,3.0,High
I000247,U0075,C0879,1,1,0,0,0,56,,1.0,2025-09-19 12:55:00,4.62,Weekday,Because You Liked,0.0,Medium
I000248,U0052,C0361,1,0,1,1,1,68,,2.7,2025-10-14 10:50:00,10.86,Weekday,Home Feed,0.0,Very High
I000249,U0017,C0230,1,1,0,0,1,70,,2.8,2025-12-15 23:26:00,8.4,Weekday,Category Page,0.0,High
I000250,U0122,C0624,0,0,0,0,0,56,,2.8,2026-01-01 19:47:00,1.12,Weekday,For You,0.0,Low
I000251,U0007,C0897,1,1,1,1,1,81,4.0,22.7,2026-03-03 12:49:00,16.82,Weekday,Home Feed,4.0,Very High
I000252,U0243,C0468,1,0,0,0,1,73,,2.2,2026-01-15 08:20:00,5.96,Weekday,Home Feed,0.0,Medium
I000253,U0111,C0368,1,1,0,0,0,59,,1.2,2025-11-17 10:16:00,4.68,Weekday,Search,0.0,Medium
I000254,U0216,C0807,1,1,0,0,0,16,,3.7,2025-10-31 21:28:00,3.82,Weekday,Because You Liked,0.0,Medium
I000255,U0416,C0805,1,0,0,1,1,100,4.0,25.0,2026-03-09 21:48:00,11.7,Weekday,Category Page,4.0,Very High
I000256,U0398,C0022,1,1,0,0,0,57,,18.2,2025-11-13 12:10:00,4.64,Weekday,Because You Liked,0.0,Medium
I000257,U0112,C0789,1,1,0,0,0,62,,8.1,2025-10-23 08:13:00,4.74,Weekday,Home Feed,0.0,Medium
I000258,U0349,C0428,1,0,1,0,1,49,3.0,2.5,2025-10-29 18:38:00,10.88,Weekday,For You,3.0,Very High
I000259,U0273,C0572,1,1,1,0,1,73,,3.6,2026-01-30 22:57:00,11.46,Weekday,For You,0.0,Very High
I000260,U0012,C0012,1,1,0,0,0,37,5.0,11.1,2025-10-29 22:48:00,8.24,Weekday,Trending,5.0,High
I000261,U0093,C0837,0,0,0,0,0,22,,1.0,2026-01-31 12:42:00,0.44,Weekend,Because You Liked,0.0,Low
I000262,U0248,C0850,1,0,1,0,1,49,,3.4,2026-02-23 13:37:00,8.48,Weekday,Home Feed,0.0,High
I000263,U0279,C0459,1,0,0,1,0,57,,16.0,2026-01-28 21:41:00,4.14,Weekday,Home Feed,0.0,Medium
I000264,U0424,C0527,1,0,0,0,1,42,,3.4,2025-11-12 11:39:00,5.34,Weekday,For You,0.0,Medium
I000265,U0162,C0080,1,1,0,0,1,76,,12.2,2026-01-11 18:35:00,8.52,Weekend,For You,0.0,High
I000266,U0340,C0694,1,1,0,0,0,52,4.0,1.6,2025-11-02 18:26:00,7.74,Weekend,Home Feed,4.0,High
I000267,U0049,C0608,1,1,1,0,1,80,4.0,4.0,2025-11-18 22:26:00,14.8,Weekday,Home Feed,4.0,Very High
I000268,U0288,C0689,1,1,0,0,1,65,,2.0,2025-09-14 07:33:00,8.3,Weekend,Search,0.0,High
I000269,U0086,C0731,1,0,0,0,1,82,5.0,2.5,2026-02-22 19:07:00,10.14,Weekend,For You,5.0,Very High
I000270,U0411,C0673,1,1,0,1,0,37,,1.1,2025-11-08 22:02:00,6.24,Weekend,Because You Liked,0.0,High
I000271,U0024,C0193,1,1,1,0,1,91,5.0,4.5,2025-10-28 20:44:00,15.82,Weekday,For You,5.0,Very High
I000272,U0421,C0697,1,0,0,0,0,12,4.0,4.9,2026-03-07 13:38:00,4.44,Weekend,For You,4.0,Medium
I000273,U0075,C0796,0,0,0,0,0,47,,3.3,2025-11-27 12:28:00,0.94,Weekday,Category Page,0.0,Low
I000274,U0036,C0718,1,1,0,1,0,79,,21.3,2025-11-05 21:55:00,7.08,Weekday,For You,0.0,High
I000275,U0092,C0109,1,0,0,0,1,52,,17.2,2025-12-11 23:36:00,5.54,Weekday,For You,0.0,Medium
I000276,U0184,C0886,1,1,1,0,1,100,5.0,32.0,2025-11-02 18:57:00,16.0,Weekend,Because You Liked,5.0,Very High
I000277,U0241,C0754,1,0,0,0,0,53,,2.1,2025-12-02 22:34:00,2.06,Weekday,For You,0.0,Low
I000278,U0323,C0489,0,0,0,0,0,62,,2.5,2026-02-04 22:55:00,1.24,Weekday,Home Feed,0.0,Low
I000279,U0056,C0490,1,0,1,0,1,87,,10.4,2025-10-26 22:30:00,9.24,Weekend,Home Feed,0.0,Very High
I000280,U0220,C0149,1,0,0,0,0,71,3.0,11.4,2025-10-04 17:10:00,4.82,Weekend,Because You Liked,3.0,Medium
I000281,U0377,C0277,1,0,0,0,0,9,,1.0,2025-12-15 17:58:00,1.18,Weekday,Trending,0.0,Low
I000282,U0376,C0514,0,0,0,0,0,36,,4.3,2025-09-25 22:41:00,0.72,Weekday,Category Page,0.0,Low
I000283,U0149,C0780,0,0,0,0,0,53,,2.7,2025-11-09 19:42:00,1.06,Weekend,Search,0.0,Low
I000284,U0016,C0350,1,0,1,0,1,88,4.0,6.2,2025-09-24 18:42:00,12.46,Weekday,Because You Liked,4.0,Very High
I000285,U0219,C0668,0,0,0,0,0,68,,5.4,2025-09-03 00:06:00,1.36,Weekday,Trending,0.0,Low
I000286,U0180,C0305,1,1,0,1,0,16,,1.0,2026-02-23 22:32:00,5.82,Weekday,Search,0.0,Medium
I000287,U0092,C0185,1,1,0,0,1,73,,10.9,2025-10-15 22:40:00,8.46,Weekday,Search,0.0,High
I000288,U0124,C0674,1,0,1,1,1,46,5.0,4.6,2025-10-30 01:05:00,14.42,Weekday,For You,5.0,Very High
I000289,U0048,C0641,1,0,1,0,0,66,,4.6,2025-11-18 19:17:00,5.32,Weekday,Because You Liked,0.0,Medium
I000290,U0440,C0501,1,1,0,0,1,91,,2.7,2026-02-20 22:34:00,8.82,Weekday,For You,0.0,High
I000291,U0122,C0640,1,0,0,0,0,36,,1.1,2026-01-08 21:49:00,1.72,Weekday,Category Page,0.0,Low
I000292,U0416,C0400,1,1,0,0,0,69,5.0,4.1,2025-12-25 20:13:00,8.88,Weekday,Trending,5.0,High
I000293,U0427,C0150,0,0,0,0,0,67,,22.8,2026-01-22 22:51:00,1.34,Weekday,For You,0.0,Low
I000294,U0192,C0857,1,1,0,0,0,47,,4.2,2025-11-23 19:20:00,4.44,Weekend,For You,0.0,Medium
I000295,U0430,C0415,1,1,1,0,1,94,4.0,1.0,2026-01-30 22:21:00,15.08,Weekday,Trending,4.0,Very High
I000296,U0282,C0247,0,0,0,0,0,68,,4.8,2025-11-12 22:41:00,1.36,Weekday,For You,0.0,Low
I000297,U0194,C0611,1,0,0,0,1,97,5.0,9.7,2026-02-27 08:01:00,10.44,Weekday,Category Page,5.0,Very High
I000298,U0444,C0599,1,0,0,0,1,57,,8.5,2025-10-26 10:50:00,5.64,Weekend,Search,0.0,Medium
I000299,U0367,C0726,1,1,0,0,1,89,4.0,11.6,2025-11-26 18:34:00,11.98,Weekday,Because You Liked,4.0,Very High
I000300,U0217,C0848,1,0,0,0,0,53,4.0,2.7,2025-11-12 17:13:00,5.26,Weekday,Search,4.0,Medium
I000301,U0189,C0762,1,1,0,0,1,55,,5.5,2026-02-13 00:50:00,8.1,Weekday,For You,0.0,High
I000302,U0439,C0435,1,1,0,0,1,56,4.0,17.9,2026-01-22 15:04:00,11.32,Weekday,For You,4.0,Very High
I000303,U0360,C0506,1,1,0,0,1,75,,23.2,2026-02-22 09:34:00,8.5,Weekend,Trending,0.0,High
I000304,U0362,C0515,1,1,0,1,0,43,5.0,5.6,2025-12-15 19:33:00,10.36,Weekday,Because You Liked,5.0,Very High
I000305,U0294,C0676,1,0,0,0,0,64,4.0,3.8,2026-03-04 22:01:00,5.48,Weekday,Because You Liked,4.0,Medium
I000306,U0436,C0474,1,1,1,0,0,38,5.0,3.4,2025-11-15 08:58:00,11.26,Weekend,For You,5.0,Very High
I000307,U0189,C0880,1,1,0,1,1,100,4.0,29.0,2025-10-08 22:12:00,14.2,Weekday,Because You Liked,4.0,Very High
I000308,U0111,C0353,1,1,1,0,1,68,,1.4,2025-11-02 09:06:00,11.36,Weekend,For You,0.0,Very High
I000309,U0346,C0388,1,0,0,0,0,43,,6.9,2025-12-24 06:53:00,1.86,Weekday,Home Feed,0.0,Low
I000310,U0229,C0763,1,1,0,0,1,74,,1.0,2025-12-23 16:20:00,8.48,Weekday,Because You Liked,0.0,High
I000311,U0261,C0891,1,0,0,0,0,37,,5.2,2026-02-14 13:18:00,1.74,Weekend,Category Page,0.0,Low
I000312,U0365,C0890,1,1,0,0,0,83,,5.8,2025-11-01 15:24:00,5.16,Weekend,For You,0.0,Medium
I000313,U0286,C0392,1,1,0,0,0,15,5.0,3.6,2025-12-23 20:12:00,7.8,Weekday,Trending,5.0,High
I000314,U0039,C0285,1,1,0,1,1,72,,7.2,2026-01-25 10:47:00,10.44,Weekend,Home Feed,0.0,Very High
I000315,U0210,C0794,1,0,0,0,1,70,,27.3,2025-11-25 17:42:00,5.9,Weekday,For You,0.0,Medium
I000316,U0126,C0248,1,1,0,0,0,47,,8.0,2026-02-19 12:55:00,4.44,Weekday,Search,0.0,Medium
I000317,U0134,C0027,1,1,0,0,0,52,,5.2,2025-09-20 22:38:00,4.54,Weekend,Because You Liked,0.0,Medium
I000318,U0307,C0879,1,1,1,0,0,8,5.0,1.0,2025-10-26 21:50:00,10.66,Weekend,Search,5.0,Very High
I000319,U0206,C0562,1,1,1,0,0,65,,2.6,2026-02-19 22:17:00,7.8,Weekday,Because You Liked,0.0,High
I000320,U0376,C0505,1,1,0,0,0,58,,12.8,2025-11-27 00:01:00,4.66,Weekday,For You,0.0,Medium
I000321,U0317,C0338,1,1,1,0,1,96,,7.7,2025-09-05 14:17:00,11.92,Weekday,Category Page,0.0,Very High
I000322,U0349,C0403,1,1,1,0,1,61,5.0,5.5,2025-12-09 21:02:00,15.22,Weekday,Trending,5.0,Very High
I000323,U0158,C0262,1,0,0,0,0,35,4.0,1.8,2025-12-26 20:55:00,4.9,Weekday,Trending,4.0,Medium
I000324,U0066,C0651,1,1,0,0,0,11,,3.7,2025-10-28 16:30:00,3.72,Weekday,Because You Liked,0.0,Medium
I000325,U0430,C0700,0,0,0,0,0,58,,2.3,2026-02-22 21:26:00,1.16,Weekend,Trending,0.0,Low
I000326,U0444,C0491,1,1,0,0,1,51,,3.6,2025-09-03 09:22:00,8.02,Weekday,For You,0.0,High
I000327,U0101,C0538,1,1,1,0,1,86,,25.8,2026-02-11 06:44:00,11.72,Weekday,Home Feed,0.0,Very High
I000328,U0282,C0742,1,1,0,0,0,58,,1.7,2025-09-20 19:35:00,4.66,Weekend,Search,0.0,Medium
I000329,U0170,C0208,1,1,0,0,1,73,,3.6,2026-01-29 13:19:00,8.46,Weekday,For You,0.0,High
I000330,U0293,C0153,0,0,0,0,0,41,,2.0,2026-01-15 12:52:00,0.82,Weekday,Trending,0.0,Low
I000331,U0198,C0798,1,0,1,1,0,60,,1.8,2026-01-26 01:47:00,7.2,Weekday,Category Page,0.0,High
I000332,U0391,C0861,1,0,1,0,1,57,,4.6,2025-11-15 22:05:00,8.64,Weekend,Trending,0.0,High
I000333,U0206,C0219,1,0,1,0,0,79,4.0,15.0,2025-09-10 23:03:00,8.78,Weekday,Category Page,4.0,High
I000334,U0152,C0868,1,0,0,0,0,5,,1.0,2026-02-05 10:42:00,1.1,Weekday,Because You Liked,0.0,Low
I000335,U0164,C0800,1,0,0,0,1,57,,6.3,2026-03-09 09:38:00,5.64,Weekday,For You,0.0,Medium
I000336,U0073,C0462,1,1,0,0,0,37,,5.2,2025-09-06 15:06:00,4.24,Weekend,Search,0.0,Medium
I000337,U0384,C0212,1,0,0,0,0,17,,4.8,2025-10-11 00:08:00,1.34,Weekend,Category Page,0.0,Low
I000338,U0064,C0566,1,0,1,1,0,39,4.0,7.8,2026-02-11 01:10:00,9.98,Weekday,Because You Liked,4.0,Very High
I000339,U0196,C0583,1,0,1,0,1,91,,12.7,2026-03-01 22:47:00,9.32,Weekend,Home Feed,0.0,Very High
I000340,U0177,C0754,1,0,0,0,0,58,,2.3,2026-01-20 21:03:00,2.16,Weekday,Because You Liked,0.0,Low
I000341,U0081,C0711,1,0,1,0,1,66,4.0,2.6,2025-10-19 16:29:00,12.02,Weekend,Search,4.0,Very High
I000342,U0075,C0435,1,0,0,0,0,42,,13.4,2026-02-12 12:45:00,1.84,Weekday,Search,0.0,Low
I000343,U0324,C0119,1,1,1,1,0,44,,3.5,2025-11-07 08:26:00,9.38,Weekday,Category Page,0.0,Very High
I000344,U0434,C0279,1,0,0,0,1,61,,20.1,2025-09-06 14:55:00,5.72,Weekend,Home Feed,0.0,Medium
I000345,U0258,C0253,1,1,0,0,1,42,,3.4,2025-11-24 17:53:00,7.84,Weekday,Trending,0.0,High
I000346,U0413,C0547,1,1,0,0,1,67,,9.4,2026-02-05 22:53:00,8.34,Weekday,Home Feed,0.0,High
I000347,U0106,C0566,1,0,1,0,0,68,,13.6,2026-03-06 13:35:00,5.36,Weekday,For You,0.0,Medium
I000348,U0144,C0477,1,1,0,0,1,80,4.0,29.6,2025-09-05 13:21:00,11.8,Weekday,Home Feed,4.0,Very High
I000349,U0370,C0629,1,1,0,0,1,48,,13.9,2025-10-02 10:29:00,7.96,Weekday,Category Page,0.0,High
I000350,U0375,C0410,1,1,1,0,1,93,,40.0,2025-12-31 06:40:00,11.86,Weekday,Home Feed,0.0,Very High
I000351,U0289,C0110,1,1,1,0,0,35,,8.4,2025-12-13 17:33:00,7.2,Weekend,Because You Liked,0.0,High
I000352,U0212,C0340,1,0,0,1,0,65,,16.2,2026-01-15 19:55:00,4.3,Weekday,Category Page,0.0,Medium
I000353,U0270,C0735,1,1,0,0,1,56,,2.8,2025-09-11 07:57:00,8.12,Weekday,For You,0.0,High
I000354,U0176,C0735,1,1,0,1,0,36,3.0,1.8,2026-01-20 09:30:00,8.62,Weekday,Search,3.0,High
I000355,U0376,C0748,1,1,1,1,0,56,5.0,12.9,2025-11-28 00:38:00,13.62,Weekday,For You,5.0,Very High
I000356,U0258,C0376,1,1,1,0,1,83,,6.6,2026-01-13 15:43:00,11.66,Weekday,Category Page,0.0,Very High
I000357,U0081,C0241,1,1,0,0,1,99,5.0,17.8,2025-11-08 16:26:00,12.98,Weekend,Trending,5.0,Very High
I000358,U0163,C0705,1,1,1,0,1,70,,7.0,2025-09-03 22:36:00,11.4,Weekday,Search,0.0,Very High
I000359,U0180,C0151,1,0,0,1,0,32,,3.2,2025-12-31 23:11:00,3.64,Weekday,Search,0.0,Medium
I000360,U0075,C0879,1,1,0,0,0,39,,1.0,2025-09-13 16:40:00,4.28,Weekend,For You,0.0,Medium
I000361,U0131,C0139,1,0,0,0,0,70,3.0,2.8,2025-11-16 08:04:00,4.8,Weekend,Category Page,3.0,Medium
I000362,U0171,C0450,1,0,0,0,0,54,,5.9,2025-11-28 00:16:00,2.08,Weekday,Trending,0.0,Low
I000363,U0009,C0673,1,0,1,1,0,81,,2.4,2026-02-10 09:31:00,7.62,Weekday,Home Feed,0.0,High
I000364,U0323,C0366,0,0,0,0,0,88,,2.6,2025-11-16 22:36:00,1.76,Weekend,Home Feed,0.0,Low
I000365,U0307,C0654,1,0,0,0,1,66,4.0,12.5,2025-09-22 20:20:00,9.02,Weekday,Because You Liked,4.0,Very High
I000366,U0436,C0709,1,1,1,0,1,100,4.0,6.0,2025-10-06 06:58:00,15.2,Weekday,Home Feed,4.0,Very High
I000367,U0094,C0835,1,1,1,1,1,67,3.0,10.1,2026-02-04 18:53:00,15.74,Weekday,For You,3.0,Very High
I000368,U0176,C0580,1,1,1,1,1,91,,15.5,2025-11-16 08:50:00,13.82,Weekend,Trending,0.0,Very High
I000369,U0400,C0188,1,1,1,0,0,23,4.0,5.5,2026-02-12 00:42:00,10.16,Weekday,For You,4.0,Very High
I000370,U0140,C0474,1,1,0,0,1,78,4.0,7.0,2026-02-04 20:41:00,11.76,Weekday,Category Page,4.0,Very High
I000371,U0108,C0387,0,0,0,0,0,68,,7.5,2025-12-20 16:30:00,1.36,Weekend,Because You Liked,0.0,Low
I000372,U0053,C0869,1,0,0,0,1,79,,19.8,2025-09-14 21:25:00,6.08,Weekend,Search,0.0,High
I000373,U0356,C0474,1,1,1,0,1,100,4.0,9.0,2025-11-25 20:29:00,15.2,Weekday,For You,4.0,Very High
I000374,U0118,C0765,0,0,0,0,0,26,,10.7,2025-11-01 18:52:00,0.52,Weekend,Category Page,0.0,Low
I000375,U0135,C0061,1,0,1,0,1,68,5.0,18.4,2025-11-27 10:41:00,12.86,Weekday,Search,5.0,Very High
I000376,U0325,C0532,1,0,1,1,0,80,4.0,31.2,2025-10-08 10:23:00,10.8,Weekday,Trending,4.0,Very High
I000377,U0010,C0691,1,0,0,0,0,59,,1.8,2025-12-02 22:41:00,2.18,Weekday,For You,0.0,Low
I000378,U0023,C0241,1,1,1,0,0,28,,5.0,2025-11-17 07:00:00,7.06,Weekday,Trending,0.0,High
I000379,U0239,C0644,0,0,0,0,0,90,,9.9,2025-12-23 08:16:00,1.8,Weekday,Because You Liked,0.0,Low
I000380,U0253,C0389,0,0,0,0,0,79,,20.5,2025-10-02 22:22:00,1.58,Weekday,Because You Liked,0.0,Low
I000381,U0293,C0876,1,1,1,0,1,89,5.0,3.6,2025-09-07 13:38:00,15.78,Weekend,Category Page,5.0,Very High
I000382,U0052,C0621,1,1,0,0,1,55,4.0,9.9,2025-12-08 11:36:00,11.3,Weekday,Category Page,4.0,Very High
I000383,U0139,C0732,1,0,0,0,0,26,,6.0,2026-02-28 06:07:00,1.52,Weekend,Because You Liked,0.0,Low
I000384,U0187,C0877,1,0,0,0,0,78,3.0,7.8,2025-10-21 21:31:00,4.96,Weekday,Search,3.0,Medium
I000385,U0189,C0815,1,0,0,0,0,58,4.0,2.9,2026-01-16 23:17:00,5.36,Weekday,Because You Liked,4.0,Medium
I000386,U0110,C0156,1,1,1,1,1,100,,1.0,2025-11-19 13:31:00,14.0,Weekday,For You,0.0,Very High
I000387,U0315,C0348,1,0,0,0,0,51,,1.0,2026-02-25 00:33:00,2.02,Weekday,Search,0.0,Low
I000388,U0101,C0109,0,0,0,0,0,20,,6.6,2026-02-20 08:14:00,0.4,Weekday,Category Page,0.0,Low
I000389,U0397,C0746,1,0,1,0,0,34,4.0,5.1,2026-02-19 15:15:00,7.88,Weekday,Category Page,4.0,High
I000390,U0242,C0320,1,0,1,0,0,67,4.0,6.0,2026-01-28 08:05:00,8.54,Weekday,Category Page,4.0,High
I000391,U0345,C0313,1,1,1,0,0,49,3.0,3.9,2025-09-28 22:31:00,9.88,Weekend,Category Page,3.0,Very High
I000392,U0280,C0377,1,0,1,0,1,69,,3.4,2026-02-09 20:24:00,8.88,Weekday,Search,0.0,High
I000393,U0359,C0695,1,1,0,1,1,100,,10.0,2026-01-15 10:05:00,11.0,Weekday,Home Feed,0.0,Very High
I000394,U0231,C0695,1,1,0,0,1,62,,6.2,2025-10-26 07:53:00,8.24,Weekend,Search,0.0,High
I000395,U0220,C0590,1,1,0,1,0,53,4.0,3.7,2025-09-08 12:16:00,9.76,Weekday,Because You Liked,4.0,Very High
I000396,U0125,C0342,0,0,0,0,0,29,,9.0,2025-09-25 18:11:00,0.58,Weekday,For You,0.0,Low
I000397,U0278,C0004,1,1,0,0,1,87,,27.0,2025-09-12 08:26:00,8.74,Weekday,Because You Liked,0.0,High
I000398,U0248,C0759,1,1,0,1,1,91,,9.1,2025-09-17 17:26:00,10.82,Weekday,Home Feed,0.0,Very High
I000399,U0049,C0426,1,0,0,1,1,67,,17.4,2026-01-26 19:02:00,7.84,Weekday,Home Feed,0.0,High
I000400,U0424,C0410,1,0,0,0,0,89,,38.3,2025-09-22 11:02:00,2.78,Weekday,Trending,0.0,Low
I000401,U0351,C0759,1,0,0,0,0,10,,1.0,2026-03-04 01:41:00,1.2,Weekday,Home Feed,0.0,Low
I000402,U0153,C0820,1,1,0,0,1,98,,3.9,2025-10-19 21:34:00,8.96,Weekend,Home Feed,0.0,High
I000403,U0201,C0517,1,1,0,0,0,40,,3.6,2025-12-11 19:49:00,4.3,Weekday,Category Page,0.0,Medium
I000404,U0088,C0127,1,1,0,0,1,91,,8.2,2025-12-03 20:32:00,8.82,Weekday,Home Feed,0.0,High
I000405,U0443,C0618,1,0,0,0,0,59,3.0,3.5,2026-02-22 16:40:00,4.58,Weekend,Home Feed,3.0,Medium
I000406,U0210,C0869,1,1,1,0,1,79,3.0,19.8,2026-02-24 17:22:00,13.98,Weekday,Home Feed,3.0,Very High
I000407,U0449,C0413,1,0,1,0,1,90,4.0,10.8,2025-11-24 00:32:00,12.5,Weekday,Search,4.0,Very High
I000408,U0299,C0379,1,0,0,1,0,53,4.0,4.2,2026-01-03 08:12:00,7.26,Weekend,Home Feed,4.0,High
I000409,U0211,C0620,1,1,0,0,1,82,4.0,7.4,2025-12-10 07:34:00,11.84,Weekday,Category Page,4.0,Very High
I000410,U0390,C0300,1,1,1,0,1,63,,2.5,2025-12-27 07:55:00,11.26,Weekend,Because You Liked,0.0,Very High
I000411,U0440,C0432,1,1,0,0,0,43,,6.9,2025-12-26 19:53:00,4.36,Weekday,Home Feed,0.0,Medium
I000412,U0391,C0050,1,1,0,0,0,71,,2.8,2025-11-25 01:57:00,4.92,Weekday,Search,0.0,Medium
I000413,U0445,C0532,1,0,0,0,0,85,,33.1,2026-03-05 23:53:00,2.7,Weekday,Home Feed,0.0,Low
I000414,U0048,C0286,1,0,0,0,0,45,,7.2,2026-01-28 20:52:00,1.9,Weekday,For You,0.0,Low
I000415,U0154,C0505,1,1,1,0,0,49,,10.8,2025-12-25 10:18:00,7.48,Weekday,Because You Liked,0.0,High
I000416,U0180,C0287,1,0,1,0,0,30,4.0,1.8,2025-11-26 00:43:00,7.8,Weekday,Home Feed,4.0,High
I000417,U0105,C0765,1,0,0,1,0,62,,25.4,2026-03-06 22:11:00,4.24,Weekday,Search,0.0,Medium
I000418,U0333,C0152,1,1,0,0,1,97,,6.8,2025-12-23 11:56:00,8.94,Weekday,For You,0.0,High
I000419,U0306,C0331,1,0,1,0,1,63,,4.4,2026-03-10 15:04:00,8.76,Weekday,Because You Liked,0.0,High
I000420,U0044,C0193,0,0,0,0,0,56,,2.8,2025-10-02 13:35:00,1.12,Weekday,For You,0.0,Low
I000421,U0089,C0552,1,0,0,0,1,87,5.0,5.2,2025-11-01 18:50:00,10.24,Weekend,Home Feed,5.0,Very High
I000422,U0316,C0385,1,1,0,0,1,62,,10.5,2025-12-06 16:16:00,8.24,Weekend,Because You Liked,0.0,High
I000423,U0349,C0409,1,0,0,0,0,19,,5.9,2025-10-06 22:19:00,1.38,Weekday,Home Feed,0.0,Low
I000424,U0259,C0060,1,1,0,0,0,62,,3.1,2025-11-13 22:30:00,4.74,Weekday,Because You Liked,0.0,Medium
I000425,U0175,C0779,1,0,0,1,1,100,3.0,4.0,2025-11-19 09:33:00,10.9,Weekday,Category Page,3.0,Very High
I000426,U0166,C0636,1,1,1,0,1,100,,13.0,2025-12-18 16:33:00,12.0,Weekday,For You,0.0,Very High
I000427,U0229,C0640,1,1,1,1,1,100,,3.0,2026-01-02 12:57:00,14.0,Weekday,Category Page,0.0,Very High
I000428,U0319,C0483,1,0,0,0,0,50,,13.0,2026-01-17 21:36:00,2.0,Weekend,For You,0.0,Low
I000429,U0248,C0314,1,1,1,1,1,81,5.0,6.5,2025-12-14 13:36:00,17.62,Weekend,Category Page,5.0,Very High
I000430,U0243,C0592,1,0,0,0,0,37,,1.9,2026-01-08 06:30:00,1.74,Weekday,Home Feed,0.0,Low
I000431,U0166,C0243,1,1,0,1,1,81,,4.9,2026-03-07 17:41:00,10.62,Weekend,Because You Liked,0.0,Very High
