content_id,title,category,format,mood,content_similarity_score,normalized_popularity_score,profile_match_score,final_score,recommendation_reason,user_id
C0311,Low-Cost Weekend Plans for Students You’ll Actually Want to Attend,Events,Guide,Curious,0.3204080578525167,0.8113326756822623,1.0,0.5790576007394498,favorite category; preferred format; preferred mood,U0016
C0603,Campus Events Worth Leaving Your Room For Without Big Spending,Events,Guide,Curious,0.40640199087111994,0.5489996009651822,1.0,0.5607709952204116,favorite category; preferred format; preferred mood,U0016
C0472,Things to Do This Week Beyond the Usual Routine This Month,Events,Guide,Curious,0.3540447853357738,0.6161426344923259,1.0,0.5487602905577571,favorite category; preferred format; preferred mood,U0016
C0231,Low-Cost Weekend Plans for Students You’ll Actually Want to Attend,Events,Short Video,Social,0.34171492683570914,0.7831393060007873,0.8,0.5437280362598369,favorite category; preferred format,U0016
C0491,Low-Cost Weekend Plans for Students Without Big Spending,Events,Carousel,Social,0.32865654187515736,0.8098821861264918,0.8,0.5432316445629595,favorite category; preferred format,U0016
C0223,Interesting Workshops and Meetups to Check Out Near Campus,Events,Carousel,Curious,0.24379716367153004,0.8191515287854075,1.0,0.5388763222156934,favorite category; preferred format; preferred mood,U0016
C0405,Low-Cost Weekend Plans for Students Without Big Spending,Events,Short Video,Excited,0.37223331819474903,0.6881234919028069,0.8,0.5367591979828137,favorite category; preferred format,U0016
C0306,Campus Events Worth Leaving Your Room For for Social Weekends,Events,Short Video,Social,0.40522153739524447,0.6114555799261383,0.8,0.5357357405489191,favorite category; preferred format,U0016
C0324,Things to Do This Week Beyond the Usual Routine for Social Weekends,Events,Guide,Curious,0.354307601516835,0.5634240157607797,1.0,0.5357251847744542,favorite category; preferred format; preferred mood,U0016
C0823,Mindfulness Practices That Don’t Feel Performative Without a Huge Routine,Wellness,Article,Calm,0.6173956404197627,0.7610145661098926,0.7,0.6698212437583427,favorite category; preferred mood,U0017
C0182,Mindfulness Practices That Don’t Feel Performative Without a Huge Routine,Wellness,Guide,Relaxed,0.5995148826335213,0.6773736545965329,0.5,0.5990765990975699,favorite category,U0017
C0436,Sleep Routines That Feel Realistic for Students Without a Huge Routine,Wellness,Short Video,Calm,0.35888422948910936,0.7172586332363622,1.0,0.5767009845281008,favorite category; preferred format; preferred mood,U0017
C0282,Mindfulness Practices That Don’t Feel Performative During Deadline Season,Wellness,Guide,Calm,0.4766868152016144,0.681410869279943,0.7,0.5725304656808736,favorite category; preferred mood,U0017
C0377,Mindfulness Practices That Don’t Feel Performative for Students,Wellness,Short Video,Relaxed,0.4242123521443636,0.7135972733974225,0.8,0.5717161120287557,favorite category; preferred format,U0017
C0698,Five Focus Rituals for Low-Energy Days for Students,Productivity,Checklist,Motivated,0.6943243029863717,0.4890163657837017,0.3,0.5641324580884299,preferred format,U0017
C0580,Mindfulness Practices That Don’t Feel Performative When You Feel Drained,Wellness,Guide,Motivated,0.4778394423062842,0.7334450630823164,0.5,0.5461729590390354,favorite category,U0017
C0572,Mindfulness Practices That Don’t Feel Performative for Better Balance,Wellness,Article,Motivated,0.5156657836003558,0.6292034568734417,0.5,0.5409170451985561,favorite category,U0017
C0586,Five Focus Rituals for Low-Energy Days for Students,Productivity,Short Video,Motivated,0.5445880308663428,0.7026869237093635,0.3,0.5351951479038295,preferred format,U0017
C0755,Mindfulness Practices That Don’t Feel Performative for Students,Wellness,Guide,Motivated,0.48033342340479046,0.6412194932525622,0.5,0.5244882561857753,favorite category,U0017
C0355,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Podcast,Calm,0.7088373944060053,0.6077307578910414,0.8,0.7017932563960633,favorite category; preferred format,U0018
C0559,A Realistic LinkedIn Routine for Students for Student Professionals,Career,Checklist,Focused,0.5971295429008138,0.6019711558858903,1.0,0.6789140375669203,favorite category; preferred format; preferred mood,U0018
C0513,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Checklist,Calm,0.5502502274448218,0.7726872231680736,0.8,0.6558094308866704,favorite category; preferred format,U0018
C0004,How to Recover After an Overloaded Week Without a Huge Routine,Wellness,Podcast,Motivated,0.5509847153814764,0.5582618150460229,1.0,0.6426070472213179,favorite category; preferred format; preferred mood,U0018
C0779,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Article,Focused,0.5820930666325338,0.6956621465300591,0.7,0.6340667232804084,favorite category; preferred mood,U0018
C0533,How to Recover After an Overloaded Week When You Feel Drained,Wellness,Podcast,Motivated,0.5203457558207492,0.5661310843931275,1.0,0.6277229367996939,favorite category; preferred format; preferred mood,U0018
C0713,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Article,Focused,0.5725288939794628,0.6896161361075885,0.7,0.6272949257156017,favorite category; preferred mood,U0018
C0361,How to Recover After an Overloaded Week for Better Balance,Wellness,Article,Relaxed,0.6517402792798848,0.6504789756856569,0.5,0.6210768975253509,favorite category,U0018
C0020,How to Recover After an Overloaded Week for Better Balance,Wellness,Podcast,Relaxed,0.5597309444361578,0.5953073179399277,0.8,0.6166788489248688,favorite category; preferred format,U0018
C0484,How to Recover After an Overloaded Week When You Feel Drained,Wellness,Short Video,Motivated,0.4719521618323328,0.7936561498228445,0.7,0.5979877264634942,favorite category; preferred mood,U0018
C0496,Student Snacks That Feel Better Than Instant Noodles for Shared Kitchens,Food,Carousel,Energetic,0.8489672356722447,0.6865005717713665,0.8,0.7985571225625763,favorite category; preferred format,U0019
C0135,How to Build Better Lecture Notes Without Overwriting Everything for Group Sessions,Study,Guide,Motivated,0.6869402444767756,0.7679129896836633,1.0,0.7697953818831424,favorite category; preferred format; preferred mood,U0019
C0636,Lifestyle Upgrades That Feel Small but Useful Without Overdoing It,Lifestyle,Guide,Relaxed,0.5698505556335425,0.9087462272463116,0.8,0.7006043624100263,favorite category; preferred format,U0019
C0141,Lifestyle Upgrades That Feel Small but Useful That Feel Worth It,Lifestyle,Carousel,Motivated,0.5918853084856183,0.6769538646120391,1.0,0.6947753858200998,favorite category; preferred format; preferred mood,U0019
C0633,Lifestyle Upgrades That Feel Small but Useful Without Overdoing It,Lifestyle,Carousel,Motivated,0.564918658124835,0.734632701481393,1.0,0.6943634373390075,favorite category; preferred format; preferred mood,U0019
C0401,Lifestyle Upgrades That Feel Small but Useful That Feel Worth It,Lifestyle,Article,Curious,0.5439774733694144,0.7621860473273089,1.0,0.6897341221850051,favorite category; preferred format; preferred mood,U0019
C0885,Student Snacks That Feel Better Than Instant Noodles Near Campus,Food,Article,Relaxed,0.6754449693365238,0.6161567998408983,0.8,0.6855339330953126,favorite category; preferred format,U0019
C0093,Student Snacks That Feel Better Than Instant Noodles for Rainy Evenings,Food,Article,Curious,0.5670297467030956,0.6493822994582231,1.0,0.6742119355512584,favorite category; preferred format; preferred mood,U0019
C0694,Digital Habits That Reduce Daily Friction That Feel Worth It,Lifestyle,Carousel,Curious,0.5186430837497757,0.7341638078098345,1.0,0.6687946480148352,favorite category; preferred format; preferred mood,U0019
C0898,Student Snacks That Feel Better Than Instant Noodles Near Campus,Food,Carousel,Curious,0.5293674753984021,0.7027770334273972,1.0,0.6668463698259706,favorite category; preferred format; preferred mood,U0019
C0585,How to Plan a Cheap One-Day Reset Trip Without Overspending,Travel,Guide,Excited,0.5998685642884859,0.6707999692297151,1.0,0.697627702666096,favorite category; preferred format; preferred mood,U0020
C0302,Quick Comfort Meals for Cold Evenings for Rainy Evenings,Food,Guide,Curious,0.6292049747499504,0.6821968875284211,0.8,0.6766119579945781,favorite category; preferred format,U0020
C0163,Comfort Films for a Slow Evening This Weekend,Entertainment,Article,Excited,0.7344950489139732,0.49011116735091764,0.7,0.6665000687404147,favorite category; preferred mood,U0020
C0081,Meal Prep Ideas That Survive a Busy Timetable for Rainy Evenings,Food,Guide,Energetic,0.47576487146405533,0.8028891537602357,1.0,0.6623929677452893,favorite category; preferred format; preferred mood,U0020
C0567,How to Plan a Cheap One-Day Reset Trip Without Overspending,Travel,Guide,Relaxed,0.6640427964558967,0.5401913760273807,0.8,0.6602713820575884,favorite category; preferred format,U0020
C0139,Quick Comfort Meals for Cold Evenings This Week,Food,Carousel,Curious,0.6230258313280383,0.5768423223290778,0.8,0.6468747878126906,favorite category; preferred format,U0020
C0257,Quick Comfort Meals for Cold Evenings Near Campus,Food,Carousel,Relaxed,0.5529945484427488,0.6730289750367361,0.8,0.6324042454026959,favorite category; preferred format,U0020
C0191,How to Plan a Cheap One-Day Reset Trip Without Overspending,Travel,Short Video,Excited,0.5780375433394794,0.6106424460566522,0.7,0.6105812603508768,favorite category; preferred mood,U0020
C0229,How to Plan a Cheap One-Day Reset Trip from Hatfield,Travel,Guide,Excited,0.47762986107392735,0.569431790487974,1.0,0.6050543712126536,favorite category; preferred format; preferred mood,U0020
C0730,Quick Comfort Meals for Cold Evenings Near Campus,Food,Carousel,Energetic,0.5278905083687399,0.4445014341150667,1.0,0.6014651381315737,favorite category; preferred format; preferred mood,U0020
C0167,Flashcard Systems Students Actually Keep Using on a Tight Timetable,Study,Guide,Focused,0.501465707175889,0.7826824245248405,0.7,0.6114767450779491,favorite category; preferred mood,U0021
C0647,Flashcard Systems Students Actually Keep Using for Busy Weeks,Study,Guide,Focused,0.4548550851357355,0.7342737310680619,0.7,0.57373872959167,favorite category; preferred mood,U0021
C0423,Flashcard Systems Students Actually Keep Using for Mid-Semester Pressure,Study,Article,Motivated,0.3572080973911017,0.6905135540957394,1.0,0.5690928420890409,favorite category; preferred format; preferred mood,U0021
C0457,How to Build Better Lecture Notes Without Overwriting Everything for Group Sessions,Study,Short Video,Calm,0.3218199617849354,0.8934289750891741,0.8,0.560358222754008,favorite category; preferred format,U0021
C0045,Flashcard Systems Students Actually Keep Using on a Tight Timetable,Study,Checklist,Motivated,0.3418264711782175,0.6875989021107571,1.0,0.559904284675709,favorite category; preferred format; preferred mood,U0021
C0417,Flashcard Systems Students Actually Keep Using Before Exam Season,Study,Checklist,Motivated,0.33611786783299025,0.6623799436352161,1.0,0.5504598132169487,favorite category; preferred format; preferred mood,U0021
C0854,7 Revision Habits That Actually Stick for Busy Weeks,Study,Short Video,Motivated,0.4188223453326191,0.4770146280551867,1.0,0.5496059469467371,favorite category; preferred format; preferred mood,U0021
C0102,The Best Group Study Strategies for Busy Weeks for Busy Weeks,Study,Article,Focused,0.27440920773842964,0.7624711770991507,1.0,0.541542858530924,favorite category; preferred format; preferred mood,U0021
C0788,Flashcard Systems Students Actually Keep Using on a Tight Timetable,Study,Article,Motivated,0.2907117748895348,0.7161432759543102,1.0,0.5389272951778217,favorite category; preferred format; preferred mood,U0021
C0713,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Article,Focused,0.3015789048278073,0.6896161361075885,1.0,0.5382724316821912,favorite category; preferred format; preferred mood,U0021
C0066,Low-Equipment Fitness Routines That Still Feel Effective Without a Gym Membership,Fitness,Short Video,Motivated,0.6471310538360017,0.5060270326003412,1.0,0.6824288377598862,favorite category; preferred format; preferred mood,U0022
C0179,Low-Equipment Fitness Routines That Still Feel Effective for Beginners,Fitness,Short Video,Motivated,0.462475223495885,0.6821101175411957,1.0,0.6248889023080357,favorite category; preferred format; preferred mood,U0022
C0547,Small Reset Habits for Stress-Heavy Weeks for Better Balance,Wellness,Podcast,Calm,0.4385159648147916,0.7311479481843914,1.0,0.6239707676942332,favorite category; preferred format; preferred mood,U0022
C0275,Low-Equipment Fitness Routines That Still Feel Effective for Better Energy,Fitness,Guide,Focused,0.5166760044570667,0.6742076385751856,0.8,0.6127237120951832,favorite category; preferred format,U0022
C0484,How to Recover After an Overloaded Week When You Feel Drained,Wellness,Short Video,Motivated,0.38742664604409294,0.7936561498228445,1.0,0.6114986927799623,favorite category; preferred format; preferred mood,U0022
C0789,Small Reset Habits for Stress-Heavy Weeks When You Feel Drained,Wellness,Podcast,Calm,0.468857248155899,0.5986464953227227,1.0,0.6075331103164252,favorite category; preferred format; preferred mood,U0022
C0149,Small Reset Habits for Stress-Heavy Weeks for Better Balance,Wellness,Podcast,Calm,0.4858032242299273,0.49280767860825225,1.0,0.5903936929785232,favorite category; preferred format; preferred mood,U0022
