content_id,title,category,subcategory,tags,format,mood,depth_level,duration_minutes,cost_band,time_of_day_fit,location_scope,is_local_content,freshness_band,publish_date,popularity_score,recency_score,content_quality_score,description,why_it_matters,source_name,action_label,source_url,recommendation_surface,practicality_score
C0052,Campus Events Worth Leaving Your Room For for Social Weekends,Events,Social Activities,weekend|campus|workshops|local,Carousel,Curious,Moderate,3,High,Afternoon,London,1,New,2026-01-02,66,67,70,"A moderate swipeable checklist for students who want social plans without endless searching. It uses weekend, campus, workshops, local to help you discover something worth showing up for.","Good when you have about 3 minutes, want something curious, and prefer a high option.",Campus Whatson,Check event details,https://www.google.com/search?q=Events+Social+Activities+Campus+Events+Worth+Leaving+Your+Room+For+for+Social+Weekends,Quick Pick,0.368
C0053,Apps That Make Student Life Less Chaotic for Everyday Use,Tech,AI Tools,gadgets|student tools|tech|ai tools,Short Video,Focused,Light,4,Medium,Morning,Remote,0,Recent,2025-12-10,77,55,82,"A light quick watch for students who want useful digital shortcuts. It uses gadgets, student tools, tech, ai tools to help you find a practical tool before falling into app overload.","Good when you have about 4 minutes, want something focused, and prefer a medium option.",Useful Tech Shelf,Explore tool,https://www.google.com/search?q=Tech+AI+Tools+Apps+That+Make+Student+Life+Less+Chaotic+for+Everyday+Use,Quick Pick,0.578
C0054,How to Recover After an Overloaded Week for Students,Wellness,Balance,stress|mindfulness|balance|sleep,Short Video,Relaxed,Moderate,5,Low,Evening,Online,0,Evergreen,2026-01-24,81,78,84,"A moderate quick watch for students managing stress, sleep, and motivation. It uses stress, mindfulness, balance, sleep to help you reset your energy without making it a huge project.","Good when you have about 5 minutes, want something relaxed, and prefer a low option.",Student Wellbeing Studio,Start wellbeing pick,https://www.google.com/search?q=Wellness+Balance+How+to+Recover+After+an+Overloaded+Week+for+Students,Quick Pick,0.779
C0055,Quick Comfort Meals for Cold Evenings This Week,Food,Budget Meals,student food|budget meals|food|meal prep,Carousel,Curious,Light,6,Medium,Evening,St Albans,1,Recent,2025-10-18,83,29,72,"A light swipeable checklist for students who want easy food choices. It uses student food, budget meals, food, meal prep to help you find a realistic meal option around time and budget.","Good when you have about 6 minutes, want something curious, and prefer a medium option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Budget+Meals+Quick+Comfort+Meals+for+Cold+Evenings+This+Week,Quick Pick,0.396
C0056,Budgeting on a Student Schedule for Tight Budgets,Finance,Savings,cheap|student money|discounts|savings,Carousel,Focused,Light,1,Low,Weekend,Online,0,Evergreen,2025-10-30,88,35,80,"A light swipeable checklist for students trying to stretch their budget. It uses cheap, student money, discounts, savings to help you make a practical money decision without heavy jargon.","Good when you have about 1 minutes, want something focused, and prefer a low option.",Student Money Desk,Read money tip,https://www.google.com/search?q=Finance+Savings+Budgeting+on+a+Student+Schedule+for+Tight+Budgets,Quick Pick,0.64
C0057,A Practical Guide to Last-Minute Exam Preparation Before Exam Season,Study,Note Taking,focus|deep work|students|flashcards,Article,Motivated,Moderate,5,Medium,Afternoon,Online,0,Recent,2025-11-21,99,46,70,"A moderate read for students balancing lectures, deadlines, and revision. It uses focus, deep work, students, flashcards to help you turn a scattered study session into a focused next step.","Good when you have about 5 minutes, want something motivated, and prefer a medium option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Note+Taking+A+Practical+Guide+to+Last-Minute+Exam+Preparation+Before+Exam+Season,Quick Pick,0.442
C0058,Internship Search Habits That Compound Over Time for Graduate Roles,Career,Networking,linkedin|career|interview|jobs,Guide,Motivated,Light,29,Low,Weekend,Online,0,Recent,2026-02-12,96,87,80,"A light step-by-step guide for students preparing for placements, internships, and first roles. It uses linkedin, career, interview, jobs to help you move one step closer to a stronger application or interview.","Good when you have about 29 minutes, want something motivated, and prefer a low option.",Graduate Launchpad,View career resource,https://www.google.com/search?q=Career+Networking+Internship+Search+Habits+That+Compound+Over+Time+for+Graduate+Roles,Worth Your Time,0.759
C0059,Student Deals Worth Using This Month Right Now,Deals,Bundles,cheap|discount|student offers|deals,Carousel,Motivated,Moderate,8,Medium,Late Night,Online,0,New,2025-11-28,53,49,72,"A moderate swipeable checklist for students watching price and value. It uses cheap, discount, student offers, deals to help you spot a useful saving before it disappears.","Good when you have about 8 minutes, want something motivated, and prefer a medium option.",Student Deals Watch,View deal,https://www.google.com/search?q=Deals+Bundles+Student+Deals+Worth+Using+This+Month+Right+Now,Quick Pick,0.284
C0060,How to Build Better Lecture Notes Without Overwriting Everything for Busy Weeks,Study,Note Taking,exam prep|focus|revision|students,Checklist,Motivated,Deep,5,Free,Afternoon,Online,0,Evergreen,2025-09-03,59,6,82,"A deep checklist for students balancing lectures, deadlines, and revision. It uses exam prep, focus, revision, students to help you turn a scattered study session into a focused next step.","Good when you have about 5 minutes, want something motivated, and prefer a free option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Note+Taking+How+to+Build+Better+Lecture+Notes+Without+Overwriting+Everything+for+Busy+Weeks,Quick Pick,0.474
C0061,Time-Blocking Without Burning Out for Hybrid Routines,Productivity,Apps,discipline|time blocking|habits|focus,Guide,Focused,Deep,27,Medium,Morning,Online,0,Evergreen,2025-09-12,74,11,71,"A deep step-by-step guide for students who want lighter systems that still work. It uses discipline, time blocking, habits, focus to help you make the next hour easier to plan and finish.","Good when you have about 27 minutes, want something focused, and prefer a medium option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Apps+Time-Blocking+Without+Burning+Out+for+Hybrid+Routines,Worth Your Time,0.307
C0062,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Note Taking,revision|notes|flashcards|exam prep,Checklist,Motivated,Light,11,Free,Late Night,Remote,0,New,2025-12-15,64,58,98,"A light checklist for students balancing lectures, deadlines, and revision. It uses revision, notes, flashcards, exam prep to help you turn a scattered study session into a focused next step.","Good when you have about 11 minutes, want something motivated, and prefer a free option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Note+Taking+The+Best+Group+Study+Strategies+for+Busy+Weeks+for+Group+Sessions,Worth Your Time,0.771
C0063,Walking Habits That Boost Energy Without a Full Workout for Small Spaces,Fitness,Beginner Fitness,stretching|workout|beginner|walking,Article,Motivated,Moderate,7,Medium,Afternoon,Online,0,New,2025-11-02,96,36,82,"A moderate read for students who want simple, doable exercise. It uses stretching, workout, beginner, walking to help you fit movement around a student schedule.","Good when you have about 7 minutes, want something motivated, and prefer a medium option.",Small Wins Fitness,Start routine,https://www.google.com/search?q=Fitness+Beginner+Fitness+Walking+Habits+That+Boost+Energy+Without+a+Full+Workout+for+Small+Spaces,Quick Pick,0.59
C0064,Short Entertainment Picks for Study Breaks After Long Study Days,Entertainment,Movies,anime|movies|shows|fun,Short Video,Excited,Light,8,Low,Evening,Online,0,New,2025-11-20,65,45,79,"A light quick watch for students looking for a better study break. It uses anime, movies, shows, fun to help you choose a break that will not swallow the whole evening.","Good when you have about 8 minutes, want something excited, and prefer a low option.",Study Break Queue,Open recommendation,https://www.google.com/search?q=Entertainment+Movies+Short+Entertainment+Picks+for+Study+Breaks+After+Long+Study+Days,Quick Pick,0.544
C0065,Short Entertainment Picks for Study Breaks for Low-Effort Evenings,Entertainment,Series,entertainment|weekend watch|movies|shows,Short Video,Excited,Light,4,Free,Weekend,Online,0,Evergreen,2025-11-18,76,44,66,"A light quick watch for students looking for a better study break. It uses entertainment, weekend watch, movies, shows to help you choose a break that will not swallow the whole evening.","Good when you have about 4 minutes, want something excited, and prefer a free option.",Study Break Queue,Open recommendation,https://www.google.com/search?q=Entertainment+Series+Short+Entertainment+Picks+for+Study+Breaks+for+Low-Effort+Evenings,Quick Pick,0.43
C0066,Low-Equipment Fitness Routines That Still Feel Effective Without a Gym Membership,Fitness,Gym Guides,walking|fitness|student fitness|workout,Short Video,Motivated,Moderate,1,Low,Morning,Online,0,Recent,2026-01-19,60,75,59,"A moderate quick watch for students who want simple, doable exercise. It uses walking, fitness, student fitness, workout to help you fit movement around a student schedule.","Good when you have about 1 minutes, want something motivated, and prefer a low option.",Small Wins Fitness,Start routine,https://www.google.com/search?q=Fitness+Gym+Guides+Low-Equipment+Fitness+Routines+That+Still+Feel+Effective+Without+a+Gym+Membership,Quick Pick,0.359
C0067,Student Snacks That Feel Better Than Instant Noodles on a Budget,Food,Meal Prep,budget meals|student food|cafes|cheap eats,Guide,Relaxed,Moderate,21,Medium,Afternoon,St Albans,1,New,2025-11-15,72,43,85,"A moderate step-by-step guide for students who want easy food choices. It uses budget meals, student food, cafes, cheap eats to help you find a realistic meal option around time and budget.","Good when you have about 21 minutes, want something relaxed, and prefer a medium option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Meal+Prep+Student+Snacks+That+Feel+Better+Than+Instant+Noodles+on+a+Budget,Worth Your Time,0.577
C0068,Easy Weekend Escapes You Can Do on a Budget from Hatfield,Travel,City Guides,cheap trips|city guide|student travel|hidden gems,Article,Excited,Light,7,Free,Afternoon,Hatfield,1,Evergreen,2025-11-08,56,39,95,"A light read for students looking for nearby things to do. It uses cheap trips, city guide, student travel, hidden gems to help you find a low-friction break from routine.","Good when you have about 7 minutes, want something excited, and prefer a free option.",Local Weekend Finder,Plan this trip,https://www.google.com/search?q=Travel+City+Guides+Easy+Weekend+Escapes+You+Can+Do+on+a+Budget+from+Hatfield,Quick Pick,0.674
C0069,7 Revision Habits That Actually Stick for Group Sessions,Study,Revision,notes|deep work|focus|exam prep,Podcast,Calm,Moderate,33,Low,Evening,Online,0,Evergreen,2025-10-23,42,31,61,"A moderate listen for students balancing lectures, deadlines, and revision. It uses notes, deep work, focus, exam prep to help you turn a scattered study session into a focused next step.","Good when you have about 33 minutes, want something calm, and prefer a low option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Revision+7+Revision+Habits+That+Actually+Stick+for+Group+Sessions,Deep Dive,0.207
C0070,Stretching Routines for Long Study Days for Small Spaces,Fitness,Beginner Fitness,gym|student fitness|fitness|stretching,Guide,Focused,Deep,33,Free,Afternoon,Online,0,Recent,2025-09-18,69,14,89,"A deep step-by-step guide for students who want simple, doable exercise. It uses gym, student fitness, fitness, stretching to help you fit movement around a student schedule.","Good when you have about 33 minutes, want something focused, and prefer a free option.",Small Wins Fitness,Start routine,https://www.google.com/search?q=Fitness+Beginner+Fitness+Stretching+Routines+for+Long+Study+Days+for+Small+Spaces,Deep Dive,0.646
